SEQN,n_valid_days,cal_ok,steps_per_day,mvpa_min,light_min,sed_min,mean_intensity,peak1min,wear_min,steps_cv,mvpa_cv,sed_frac,active_frac
41010.0,7,True,15923.285714285714,28.142857142857142,539.5714285714286,872.2857142857143,304.67599206349206,6253.428571428572,1440.0,0.2568449210159811,0.4625792636775349,0.6057539682539683,0.39424603174603173
41011.0,7,True,7908.285714285715,18.285714285714285,288.0,1133.7142857142858,160.15416666666667,4727.142857142857,1440.0,0.5041873964784308,0.8115855230337199,0.7873015873015873,0.2126984126984127
41013.0,7,True,5012.714285714285,1.0,248.42857142857142,1190.5714285714287,70.41904761904762,1816.0,1440.0,0.49787720487169035,1.7320508075688772,0.8267857142857142,0.17321428571428574
41014.0,7,True,7901.571428571428,13.0,280.42857142857144,1146.5714285714287,124.04940476190475,3108.285714285714,1440.0,0.09830391430798038,0.30121384934540335,0.7962301587301587,0.20376984126984124
41019.0,7,True,10402.714285714286,29.714285714285715,340.42857142857144,1069.857142857143,193.24751984126988,4632.0,1440.0,0.3274626925660944,0.7646447832015317,0.7429563492063492,0.25704365079365077
41020.0,7,True,7179.714285714285,20.428571428571427,299.85714285714283,1119.7142857142858,159.55972222222223,4008.285714285714,1440.0,0.40419724251690536,0.8972239631083618,0.7775793650793651,0.22242063492063494
41021.0,7,True,13897.714285714286,42.57142857142857,373.85714285714283,1023.5714285714286,263.87589285714284,3791.714285714286,1440.0,0.2750134893998093,0.5535285504222945,0.7108134920634921,0.2891865079365079
41022.0,7,True,8619.285714285714,16.0,361.7142857142857,1062.2857142857142,161.01150793650794,3933.5714285714284,1440.0,0.3497197774049507,0.9802741963348827,0.7376984126984126,0.26230158730158726
41024.0,7,True,8770.857142857143,30.428571428571427,293.2857142857143,1116.2857142857142,194.58353174603172,5247.0,1440.0,0.31140785536754284,0.5202660348044383,0.7751984126984127,0.2248015873015873
41025.0,7,True,7812.714285714285,12.428571428571429,246.71428571428572,1180.857142857143,126.02400793650794,3350.1428571428573,1440.0,0.47511711596345796,0.8799924732539827,0.8200396825396826,0.17996031746031746
41027.0,7,True,11517.714285714286,26.285714285714285,401.0,1012.7142857142857,208.46696428571428,4906.285714285715,1440.0,0.15483443548349526,0.3357857172202221,0.7032738095238095,0.2967261904761905
41028.0,7,True,7681.571428571428,14.0,336.7142857142857,1089.2857142857142,146.81567460317459,4093.5714285714284,1440.0,0.17305887579943008,0.5150787536377127,0.7564484126984128,0.2435515873015873
41032.0,7,True,3374.4285714285716,2.7142857142857144,158.0,1279.2857142857142,50.48075396825397,2309.1428571428573,1440.0,0.26420108455464153,0.8159309441567357,0.8883928571428573,0.11160714285714286
41033.0,7,True,16.714285714285715,0.0,2.0,1438.0,0.6359126984126985,208.71428571428572,1440.0,2.6457513110645907,0.0,0.9986111111111111,0.001388888888888889
41036.0,7,True,9654.142857142857,15.428571428571429,362.42857142857144,1062.142857142857,172.00257936507936,3942.5714285714284,1440.0,0.3606542988969448,0.6078523287685849,0.7375992063492064,0.26240079365079366
